File Name,Author,Institution,Company
AUTO-SALES-20180502-MOSL-SU-PG004.pdf,[],Research Report Motilal,"['BJAUT' 'Buy' 'ConsEPS' 'EPS' 'FY19' 'Gandhi' 'INR' 'Oswal' 'Research'
 'Suneeta' 'USD' 'YoY' 'BS' 'Buy' 'EPS' 'FY19' 'HCV' 'INR' 'LCVs' 'MHCVs'
 'USDb' 'Update' 'YoY' 'Update' 'Central Depository Services Limited'
 'Enquiries Motilal Oswal Securities Limited'
 'Equity Investment Advisors Pvt Ltd'
 'Estate Investment Advisors II Pvt Ltd'
 'For Motilal Oswal Securities Limited'
 'Metropolitan Stock Exchange Of India Ltd'
 'Mo Oswal Financial Service Ltd'
 'Motilal Oswal Asset Management Company Ltd'
 'Motilal Oswal Commodities Broker Pvt Ltd'
 'Motilal Oswal Securities International Private Limited'
 'Motilal Oswal Securities Limited' 'Motilal Oswal Wealth Management Ltd'
 'Oswal Capital Markets Singapore Pte Ltd' 'St Exchange India Ltd' 'AMFI'
 'Acts' 'Association' 'BSE' 'BUY' 'CAP' 'CDSL' 'CE' 'Central' 'Commodities'
 'Company' 'Disclosures' 'Exchange' 'FINRA' 'Financial' 'Firm' 'First'
 'Fundamental' 'Futures' 'IPO' 'Institutional' 'Interest' 'International'
 'Investment' 'Laws' 'MOAMC' 'MOCMSPL' 'MOFSL' 'MOSIPL' 'MOSL' 'MOWML'
 'MSE' 'Metropolitan' 'Motilal' 'NASD' 'NCDs' 'NEUTRAL' 'NOT' 'NSDL' 'NSE'
 'NYSE' 'National' 'Oswal' 'PMS' 'POA' 'Paragraph' 'Private' 'Real'
 'Regulatory' 'Researc' 'Research' 'SEBI' 'SEC' 'SELL' 'SFC' 'SFO'
 'Securities' 'Singapore' 'Subject' 'Technical' 'Tel' 'UNDER' 'Update'
 'ﬁInstitutional' 'ﬁMOCMSPLﬂ' 'ﬁProfessional']"
DRRD-20160726-MOSL-RU-PG012.pdf,[],Research Report Motilal,"['Asiamoney' 'Bloomberg' 'DRRD' 'EBITDA' 'EM' 'EPS' 'FY16' 'FY17' 'INR'
 'INR3' 'MOSL' 'NR3' 'Oswal' 'PAT' 'PSAI' 'ROW' 'Research' 'SENSEX' 'US'
 'USD' 'USD16m' 'USD237m' 'USD25m' 'YoY' 'lowerUS' 'ANDA' 'D237m' 'DRRD'
 'INR' 'MOSL' 'NPPA' 'QoQ' 'RoW' 'UCB' 'USD' 'WPI' 'YoY' 'YoY10' 'D' 'DRRD'
 'EBITDA' 'FY16' 'INR' 'MOSL' 'NDA' 'PSAI' 'Segment' 'USD1' 'YoY' 'DRRD'
 'FY16' 'INR' 'INR66' 'MOSL' 'USD' 'EBIT' 'EBITDA' 'FY14' 'MOSL' 'API'
 'CAGR' 'DRRD' 'EPS' 'FDA' 'FY18E' 'LPA' 'MOSL' 'RoE' 'Sensex' 'US'
 'gCopaxone' 'gGleevec' 'Bank' 'Current' 'EO' 'Equity' 'FY09' 'Fixed' 'INR'
 'Interest' 'MOSL' 'PAT' 'PBT' 'US' 'FA' 'INR' 'Inc' 'Investments' 'WC'
 'CEO' 'Consensus' 'Corporate' 'EPS' 'FII' 'INR' 'MD' 'MOSL' 'NCEs' 'PSAI'
 'Pharmaceutical' 'Singapore' 'Teluk' 'Healthcare' 'PRODUCT'
 'Capital Markets Singapore Pte Limited'
 'For Motilal Oswal Securities Limited'
 'Motilal Oswal Securities International Private Limited'
 'Motilal Oswal Securities Limited'
 'Oswal Capital Markets Singapore Pte Limited'
 'Singapore Motilal Oswal Securities Ltd' 'Acts' 'Advisers' 'CE' 'Capital'
 'Company' 'Disclosure' 'Exchange' 'FAA' 'FINRA' 'Financial' 'Futures'
 'INH000000412' 'Institutional' 'Interest' 'International' 'LABS' 'Laws'
 'MOSIPL' 'MOSL' 'MOST' 'MOSt' 'Motilal' 'Mumbai' 'NASD' 'NYSE' 'No'
 'Private' 'Regional' 'Research' 'SEBI' 'SEC' 'SFC' 'SFO' 'Securities'
 'Show' 'Singapore' 'Suite' 'ﬁProfessional']"
The Bullish Logic Of Trumps U-Turns.pdf,['Anatole Kaletsky'],Others,"['Bullish' 'CPI' 'Fed' 'IDR' 'NAFTA' 'RBI' 'US' 'ZTE' 'US' 'ﬁTalk' 'NATO'
 'ZTE']"
Indus Ind April 2016.pdf,[],Others,"['Deputy GeDeral ManagerCorporate Relationship Dept BSE Ltd' 'Audited'
 'Bank' 'Disclosure' 'Financial' 'FortMumbai' 'GuruFlargdvindjiMatg'
 'Induslnd' 'LimitedIlaresh' 'Plre4ll001' 'Quarter' 'SEBI' 'atLut' 'l6T'
 'ndlaTel' 'CASA' 'Credit' 'NII' 'NIM' 'PAT' 'CASA' 'Rural' 'Interest'
 'NIM' 'Q4FY15' 'QIP' 'RoA' 'CRISIL' 'ICRA' 'Senior' 'FY16' 'Interest'
 'FY16' 'CASA' 'Consumer' 'Corporate' 'Advances' 'Assets' 'Capital'
 'Q3FY16' 'Q4FY16' 'RBI' 'Reserves' 'Q3FY16' 'Total' 'FY16' 'Full' 'Total'
 'Assets' 'EPS' 'Excl' 'Financial' 'Q4FY16' 'ROE' 'Reserves' 'BL'
 'Business' 'Commercial' 'Consumer' 'Corporate' 'Credit' 'Equipment' 'Excl'
 'FY13' 'GL' 'Loan' 'PL' 'Total' 'Wheeler' 'EPC' 'Entertainment' 'HFCs'
 'AAA' 'BBB' 'IB1' 'IB2' 'IB3' 'IB4' 'IB5' 'IB6' 'IB7' 'IB8' 'NPA'
 'Secured' 'CASA' 'CMS' 'Capital' 'Emerging' 'Q3FY15' 'Total' 'Q3FY16'
 'Q4FY16' 'Core' 'Foreign' 'General' 'Investment' 'MF' 'Q3FY16' 'Q4FY16'
 'Total' 'Advances' 'Assets' 'Consumer' 'Corporate' 'Deposits' 'Q4FY16'
 'Segment' 'Total' 'Corporate' 'Credit' 'FY13' 'ARC' 'NPA' 'PCR' 'Q4FY16'
 'FY16' 'NPA' 'CVA' 'Capital' 'Total' 'UFCE' 'FPIs' 'GDR' 'MFs' 'Private'
 'BrandZ' 'Brands' 'IndusInd' 'Top' 'WPP' 'Best' 'Business' 'CEO'
 'IndusInd' 'MD' 'CEO' 'Exports' 'MD' 'Asset' 'Country' 'IDRBT' 'GreenTech'
 'National' 'Runners' 'NACH' 'NFS' 'National' 'Bank' 'Business' 'CSOFORUM'
 'Competition' 'Golden' 'IBA' 'Audited' 'Bank' 'Capital' 'Companies'
 'Disclosure' 'Issue' 'Reviewed' 'Securities']"
Antique- Initiating Coverage Blue Star -errclub Set to ride the domestic HVAC recovery (BUY).pdf,File not opened!,File not opened!,File not opened!
The-Tulips-of-the-Sixties.pdf,[],Others,[]
Ambit Insights_04Dec2017.pdf,[],Others,"['AMBIT' 'ANALYST' 'ATP' 'CPI' 'Capital' 'Company' 'DAILY' 'HAVE' 'PVR'
 'RBI' 'THEMATIC' 'US' 'Ambit' 'CAGR' 'CY16' 'Capital' 'Company'
 'Consultant' 'EGC' 'EGCs' 'Emerging' 'FY17' 'Graphite' 'KRBL' 'ROCE'
 'AMBIT INSIGHTS Ambit Capital Pvt Ltd' 'AMBIT' 'BFSI' 'CEO' 'CFA' 'CV'
 'FY18' 'HDFC' 'ICICI' 'III' 'INSIGHTS' 'Kochhar' 'LCV' 'MD' 'NCLT' 'No'
 'PSU' 'Parliament' 'State' 'AMBIT INSIGHTS Ambit Capital Pvt Ltd' 'AMBIT'
 'Apr' 'CSO' 'FY18' 'GDP' 'GST' 'IISD' 'INSIGHTS' 'International' 'Nikkei'
 'PMI' 'PSBs' 'PSU' 'QLI' 'Reserve' 'Sustainable' 'US' 'Union' 'YoY'
 'AMBIT INSIGHTS Ambit Capital Pvt Ltd' 'AMBIT' 'BJP' 'Centre' 'FY17'
 'FY18' 'GST' 'INSIGHTS' 'Integrated' 'LPG' 'National' 'US'
 'AMBIT INSIGHTS Ambit Capital Pvt Ltd' 'AMBIT' 'BEST' 'Company' 'FY20'
 'INSIGHTS' 'JSW' 'MW' 'NEUTRAL' 'NPA' 'NTPC' 'PLF' 'PPA' 'RLNG'
 'Ratnagiri' 'Rs480bn' 'SDR' 'Sub' 'TATA'
 'AMBIT INSIGHTS Ambit Capital Pvt Ltd' 'AMBIT' 'BEST' 'Company' 'FY18E'
 'INSIGHTS' 'Mahavitran' 'PAT' 'Rs500mn' 'Sub' 'CFA' 'Capital' 'Company'
 'Derivatives' 'Emami' 'General' 'MFs' 'SELLers'
 'AMBIT INSIGHTS Ambit Capital Pvt Ltd' 'AMBIT' 'CFA' 'INSIGHTS' 'Prashant'
 'Research' 'USA' 'Vivekanand' 'AMBIT INSIGHTS Ambit Capital Pvt Ltd'
 'AMBIT' 'BUY' 'ESEL' 'GRIL' 'GRLM' 'Graphite' 'INSIGHTS' 'KRB' 'LMW' 'NOT'
 'RINDL' 'SYML' 'VO' 'AMBIT INSIGHTS Ambit Capital Pvt Ltd'
 'Ambit Capital Private Limited' 'Ambit Capital Pvt Ltd'
 'Ambit Singapore Pte Limited' 'Disclaimer AMBIT Capital Private Limited'
 'Exchange Board India Limited' 'ACUK' 'AM' 'AMBIT' 'BUYs' 'CAP' 'Capital'
 'EC4M9AF' 'Financial' 'First' 'Futures' 'INH000000313' 'INSIGHTS' 'Inter'
 'Investment' 'LLP' 'MBIT' 'Merchant' 'NO' 'Paragraph' 'Report' 'Research'
 'SEBI' 'SEC' 'SELL' 'SELLs' 'Securi' 'Securities' 'Singapore' 'Suite' 'TD'
 'UK' 'UNDER' 'US' 'ﬁACUKﬂ' 'ﬁAMBIT' 'ﬁAmbitﬂ' 'ﬁSFAﬂ'
 'AMBIT Capital Private Limited' 'AMBIT INSIGHTS Ambit Capital Pvt Ltd'
 'Ambit Capital Pvt Ltd' 'VINATI ORGANICS LTD' 'ACUK' 'AMBIT' 'Ambit'
 'Capital' 'FINRA' 'HDFC' 'House' 'INSIGHTS' 'Mumbai' 'Senapati' 'U.S.by'
 'US' 'VINATI' 'ﬁEnclaveﬂ' 'ﬁExchange']"
Citi- Tata Steel (TISC.BO) -  Employees Vote in Favor of Company's Pension Proposal.pdf,['' ''],Citi Research,"['BSPS' 'CEO' 'CFA' 'Chopra' 'Citigroup' 'Company' 'Important' 'National'
 'Pension' 'Port' 'RAA' 'RIC' 'Reuters' 'TATA' 'TSL' 'Trustee' 'UK' 'Citi'
 'DISCLOSURES' 'IMPORTANT' 'Key' 'SOTP' 'Steel' 'TSL' 'ﬁACﬂ' 'Capital'
 'Citi' 'Citigroup' 'ETR' 'Firm' 'Global' 'High' 'Investment' 'Market'
 'Markets' 'NY' 'Neutral' 'Product' 'Republic' 'Risk' 'Sell' 'Steel'
 'Valuation' 'ﬁFirmﬂ' 'Citigroup Global Markets India Private Limited'
 'CFA' 'CWNR' 'Catalyst' 'Citi' 'DISCLOSURES' 'Downside' 'FI' 'FINRA' 'NON'
 'Product' 'Sell' 'Steel' 'ﬂHoldﬂ' 'ﬂSellﬂ'
 'Citigroup Global Markets Asia Ltd'
 'Citigroup Global Markets Australia Pty Limited'
 'Citigroup Global Markets India Private Limited' 'Citigroup Pty Limited'
 'ABN' 'ADR' 'ADRs' 'AFSL' 'ANBIMA' 'APIMEC' 'ASX' 'Associação'
 'Australian' 'BACEN' 'BaFin' 'Bell' 'CCTVM' 'CGM' 'CVM' 'Centre' 'Citi'
 'Citibank' 'Citigroup' 'Comissão' 'Exchange' 'Federal' 'Firm' 'Futures'
 'Important' 'Investments' 'Laws' 'N.A.' 'NSW' 'Private' 'Product'
 'Prudential' 'Reuterweg' 'SEBI' 'Securities' 'Steel' 'Suite'
 'Superintendencia' 'US' 'Citigroup Global Markets Australia Pty Ltd'
 'Citigroup Global Markets Korea Securities Ltd'
 'Global Markets Singapore Pte Ltd'
 'Global Markets Taiwan Securities Company Ltd'
 'Singapore Citibank Singapore Ltd' 'ABN' 'AFSL' 'ASX' 'AWT' 'Appraisal'
 'BAPEPAM' 'Bank' 'CGMJ' 'CGMM' 'CGMSPL' 'CGMTS' 'CSL' 'CSTL' 'Capital'
 'Central' 'Centre' 'Citi' 'Citibank' 'Citicorp' 'Citigroup' 'Comision'
 'Company' 'Complex' 'Exchange' 'FAA' 'FCA' 'FIFC' 'Federal' 'Financial'
 'Firm' 'Futures' 'Glob' 'Integrante' 'Investments' 'JSE' 'KOFIA' 'Kav'
 'Korea' 'Level' 'N.A.' 'NA' 'NSW' 'Osaka' 'PRA' 'PT' 'Philippi'
 'Philippines' 'Private' 'Product' 'Republic' 'S.A.' 'SEBI' 'Securities'
 'Singapore' 'State' 'Steel' 'ZAO' 's5C' 'ﬁCGMSPLﬂ'
 'Citigroup Global Markets Limited' 'Bangkok' 'Capital' 'Centre' 'Citi'
 'Citibank' 'Citigroup' 'DIFC' 'Dubai' 'Exchange' 'FCA' 'FINRA' 'Financial'
 'Firm' 'International' 'MSCI' 'Materials' 'PRA' 'Product' 'Prudential'
 'Securities' 'Steel' 'UK' 'US' 'dataCentral' 'ﬁFCAﬂ' 'ﬁPRAﬂ' 'ﬁProductﬂ']"
pn5_2005.pdf,[],Others,"['ADRs' 'AssistancePRESS' 'Commerce' 'Company' 'FCCBs' 'FDI' 'FIIs'
 'Foreign' 'GDRs' 'GMPCS' 'Industrial' 'Industry' 'Ministry' 'NRIs' 'PMRTS'
 'Telecom' 'Articles' 'Association' 'Board' 'CEO' 'Company' 'DoT' 'FDI'
 'FIPB' 'Memorandum' 'SHA' 'Share' 'CFO' 'CTO' 'Company' 'Intelligence'
 'No' 'RA' 'Department' 'DoT' 'FDI' 'Home' 'Licensee' 'National' 'OEM'
 'Original' 'Union' 'Department' 'FDI' 'Industrial']"
JP Morgan - India Financials - Conference Takeaways - Significant Challenges Remain.pdf,[],Others,[]
JUBI-20170529-MOSL-RU-PG010.pdf,[],Research Report Motilal,"['Bloomberg' 'EBITDA' 'EPS' 'FY10' 'FY12' 'FY17' 'FY18' 'FY19' 'INR'
 'INR149m' 'INR605m' 'INR660m' 'INRb' 'JUBI' 'Oswal' 'PAT' 'QSR' 'Research'
 'RoEs' 'SENSEX' 'SSS' 'Sambamoorthy' 'Sell' 'USDb' 'YoY' 'Company'
 'EBITDA' 'INR' 'MOSL' 'SSS' 'YoY' 'Company' 'EBITDA' 'MOSL' 'PAT' 'YoY'
 'CEO' 'Dunkin' 'FY17' 'FY18' 'INR' 'INR80m' 'VFM' 'YoY' 'ilSSSG' 'Delhi'
 'EBITDA' 'EPS' 'FY12' 'FY17' 'FY18' 'Foodworks' 'JUBI' 'MOSL' 'Noida'
 'QSR' 'SSSG' 'Sensex' 'YoY' 'CY15' 'Colgate' 'Company' 'FY17' 'GSK' 'HUL'
 'INR' 'ITC' 'MOSL' 'Parag' 'Pidilite' 'RoE' 'USD' 'Bank' 'Capital'
 'Current' 'Fixed' 'INR' 'Non' 'PAT' 'INR' 'Interest' 'Investments'
 'Shares' 'WC' 'Holding Reliance Capital Trustee Co Ltd'
 'Morgan Stanley Mauritius Company Limited' 'AZIM' 'Associates'
 'Bangladesh' 'CEO' 'Company' 'Consensus' 'Corporate' 'EPS' 'FII' 'INR'
 'JFL' 'Jubilant' 'MOSL' 'For Motilal Oswal Securities Limited'
 'Motilal Oswal Securities International Private Limited'
 'Motilal Oswal Securities Limited'
 'Oswal Capital Markets Singapore Pte Limited'
 'Singapore Motilal Oswal Securities Ltd' 'Acts' 'Advisers' 'Company'
 'Disclosure' 'Exchange' 'FAA' 'FINRA' 'FOODWORKS' 'Financial' 'Futures'
 'Institutional' 'Interest' 'International' 'JUBILANT' 'MOSIPL' 'MOSL'
 'MOST' 'MOSt' 'Motilal' 'Mumbai' 'NASD' 'NYSE' 'No' 'Research' 'SEBI'
 'SEC' 'Securities' 'Singapore' 'Suite']"
2013AR_Chairman-CEO_letter (2).pdf,[],Others,"['CIO' 'Fellow' 'Bank' 'EPS' 'JPMorgan' 'Standard' 'WaMu' 'Washington'
 'Bank' 'CEO' 'JPMorgan' 'Standard' 'Capital' 'Commercial' 'Corporate'
 'III' 'Basel' 'FUTURE' 'HQLA' 'High' 'STRONG' 'Common' 'HQLA' 'JPMorgan'
 'ROE' 'SLR' 'Supple' 'Bank' 'CIB' 'Commercial' 'Community' 'Consumer'
 'Corporate' 'DVA' 'Equity' 'FVA' 'Investment' 'Primarily' 'ROTCE'
 'American' 'Community' 'Corporate' 'Functionality' 'Investment' 'Small'
 'Equity' 'Euromoney' 'University' 'Basel' 'CCAR' 'Compliance'
 'Comprehensive' 'Control' 'DEDICATE' 'Federal' 'NEW' 'Recovery'
 'Resolution' 'Risk' 'THE' 'Volcker' 'ﬁToo' 'Audit' 'Bank' 'Capital'
 'Compliance' 'Consumer' 'Control' 'DescriptionSelected' 'Development'
 'JPMorgan' 'Liquidity' 'Regulation' 'Regulatory' 'Resolution'
 'Securitization' 'annuallyMortgages' 'dailyRecovery' 'CCAR' 'Federal'
 'HQLA' 'Liquidity' 'SLR' 'FHA' 'Federal' 'ROE' 'COMPANY' 'Credit' 'Equity'
 'SIGNIFICANT' 'CAGR' 'Collateral' 'Community' 'Corporate' 'Investment'
 'Overview' 'businessInvestment' 'EMV' 'JPMorgan' 'UPDATE' 'BELIEVE'
 'Better' 'Nature' 'Berlin' 'HQLA' 'AA' 'AAA' 'Fed' 'QE' 'Fed' 'QE'
 'Treasury' 'Commercial' 'JPMorgan' 'JPMorgan' 'ROLE' 'Skills' 'Work'
 'Bill' 'Brookings' 'Economic' 'Educational' 'Engines' 'Environmental'
 'Global' 'Nature' 'Private' 'AAR']"
GS IOC 01022017.pdf,[],Others,['ˇ' 'ˆ' 'ˇ' 'ˇ' 'ˆ' 'ˇ' 'ˇ']
